text,label,source,rewrite
"Epidemiological studies show that vascular risk factors are the same across the world but their effect vary between different race-ethnic groups . However , few studies have evaluated differences in recurrent stroke rates in various race-ethnicities . In > 20000 patients spanning 35 countries encompassing most race-ethnicities , we evaluated the incidence of ischemic and hemorrhagic strokes and myocardial infarction in patients within the context of the largest secondary stroke prevention trial ( Prevention Regimen for Effectively Avoiding Secondary Strokes ) to identify any significant differences . There were 20332 patients with a recent ischemic stroke randomized in a factorial design to receive the antiplatelet agent clopidogrel vs. aspirin plus extended-release dipyridamole , and 80mg of the anthypertensive telmisartan vs. placebo . The primary outcome for the trial was the time to any recurrent stroke . Statistical analysis was used to detect race-ethnic differences in recurrent vascular events . Mean patient age was 66 ( 86 ) years and 36 % were women . The study included 58 % European/Caucasian , 33 % Asians , 5 % Latin/Hispanic , and 4 % Black African . There were 74 % of patients that were hypertensive , and average systolic and diastolic blood pressure was 1441/838mmHg . There was at least one significant difference in the overall test of all race-ethnic groups in myocardial infarction and symptomatic intracerebral hemorrhage occurrence . In the Kaplan-Meier hemorrhage and stroke-free survival curves , Asians showed a significantly higher recurrence of ischemic stroke risk in the 135-150mmHg and greater than 150mm Hg blood pressure groups , and a greater risk of hemorrhage recurrence in the greater than 150mmHg blood pressure group . We found a significant difference in myocardial infarction and symptomatic intracerebral hemorrhage recurrence among different race-ethnic groups . The risk of recurrent ischemic and hemorrhagic stroke was greater in Asians with high blood pressure .",1,Human_pubmed,"Epidemiological research indicates that vascular risk factors are globally consistent, yet their impact differs among racial and ethnic groups. However, limited studies have assessed disparities in recurrent stroke rates across these populations. In over 20,000 patients from 35 countries, representing most race-ethnicities, we examined the incidence of ischemic and hemorrhagic strokes and myocardial infarction within the largest secondary stroke prevention trial (Prevention Regimen for Effectively Avoiding Secondary Strokes) to detect significant variations. A total of 20,332 patients with recent ischemic stroke were randomized in a factorial design to receive either the antiplatelet clopidogrel or aspirin plus extended-release dipyridamole, along with 80mg of the antihypertensive telmisartan or placebo. The trial's primary outcome was time to any recurrent stroke. Statistical analyses identified race-ethnic differences in recurrent vascular events. Mean patient age was 66 years (range 86), and 36% were female. Participants comprised 58% European/Caucasian, 33% Asian, 5% Latin/Hispanic, and 4% Black African. Hypertension was present in 74% of patients, with average systolic and diastolic blood pressures at 144/84 mmHg. Significant differences were observed among race-ethnic groups for myocardial infarction and symptomatic intracerebral hemorrhage. Kaplan-Meier curves for hemorrhage and stroke-free survival revealed Asians had a notably higher ischemic stroke recurrence risk in the 135–150 mmHg and >150 mmHg blood pressure ranges, and increased hemorrhage recurrence risk in the >150 mmHg group. Significant disparities in myocardial infarction and symptomatic intracerebral hemorrhage recurrence were found across race-ethnic groups. Asians with elevated blood pressure faced a greater risk of recurrent ischemic and hemorrhagic stroke."
"To observe the therapeutic effect of body acupuncture combined with auricular acupressure for treatment of menstrual headache of hyperactivity of `` liver fire '' . A total of 85 menstrual headache patients with hyperactivity of `` liver-fire '' were randomly divided into control group ( n = 42 ) and treatment group ( n = 43 ) . Patients of the control group were treated by oral administration of Flunarizine Hydrochloride Capsules ( Sibelium , 5 mg/time , twice daily ) for 5 days beginning at the headache attack in the first menstrual cycle , and for two weeks ( except weekends ) in the second and third menstrual cycles . Patients of the treatment group were treated by manual acupuncture stimulation of body acupoints Baihui ( GV 20 ) , Fengchi ( GB 20 ) , Sanyinjiao ( SP 6 ) , Taichong ( LR 3 ) , Xiaxi ( GB 43 ) , Taiyang ( EX-HN 5 ) , Hanyan ( GB 4 ) , Xuanlu ( GB 5 ) and Shuaigu ( GB 8 ) beginning from the headache attack , and otopoint-pellet pressure of otopoints unilateral Endocrine , Ovaries , Shenmen , Cortex , Liver , Spleen and Kidney ( beginning 5 days before menstrual onset ) and bilateral Shenmen , Nie , Liver , Gallbladder , Subcortex and Jiaogan during headache attack . Clinical symptom scores were assessed according to the `` Guiding Principles for Clinical Research on New Chinese Herbal Drugs '' issued by the Chinese Ministry of Health . After the treatment , of the 42 and 43 cases in the control and treatment groups , 9 ( 21.43 % ) and 20 ( 46.51 % ) were cured , 12 ( 28.57 % ) and 14 ( 32.56 % ) had a marked improvement , 13 ( 30.95 % ) and 7 ( 16.28 % ) were effective , 8 ( 19.05 % ) and 2 ( 4.65 % ) invalid , with the effective rates being 80.95 % and 95.35 % , respectively . The curative effect of the treatment group was significantly better than that of the control group ( P < 0.05 ) . The symptom score and VAS score after the treatment and 3 months post-treatment in the treatment group were significantly lower than those of the control group ( P < 0.01 ) . The headache scores and VAS scores were significantly reduced following the treatment and 3 months after the treatment in both control and treatment groups ( P < 0.01 ) . After the treatment for 2-3 therapeutic courses , the headache attack duration during menstruation was markedly and gradually shortened in both groups ( P < 0.01 ) , and therapeutic effect of the treatment group was significantly better than that of the control group ( P < 0.01 ) . Body acupuncture combined with auricular acupressure treatment can effectively relieve menstrual headache in menstrual women with hyperactivity of `` liver fire '' .",1,Human_pubmed,"This study evaluated the therapeutic efficacy of body acupuncture combined with auricular acupressure for menstrual headache due to ""liver fire"" hyperactivity. Eighty-five patients were randomly assigned to a control group (n=42) and a treatment group (n=43). The control group received oral Flunarizine Hydrochloride Capsules (Sibelium, 5 mg twice daily) for 5 days starting at headache onset in the first menstrual cycle, and for two weeks (excluding weekends) in the subsequent two cycles. The treatment group received manual acupuncture at acupoints Baihui (GV 20), Fengchi (GB 20), Sanyinjiao (SP 6), Taichong (LR 3), Xiaxi (GB 43), Taiyang (EX-HN 5), Hanyan (GB 4), Xuanlu (GB 5), and Shuaigu (GB 8) from headache onset, plus auricular pellet pressure at unilateral Endocrine, Ovaries, Shenmen, Cortex, Liver, Spleen, and Kidney (starting 5 days pre-menstruation) and bilateral Shenmen, Temple, Liver, Gallbladder, Subcortex, and Sympathetic during headache attacks. Symptom scores were assessed based on the Chinese Ministry of Health's ""Guiding Principles for Clinical Research on New Chinese Herbal Drugs."" Post-treatment, cure rates were 9 (21.43%) in the control group and 20 (46.51%) in the treatment group; marked improvement was 12 (28.57%) and 14 (32.56%); effective were 13 (30.95%) and 7 (16.28%); ineffective were 8 (19.05%) and 2 (4.65%), with total effective rates of 80.95% and 95.35%, respectively. The treatment group's efficacy was significantly superior (P<0.05). Symptom and VAS scores post-treatment and at 3-month follow-up were significantly lower in the treatment group (P<0.01). Both groups showed significant reductions in headache and VAS scores after treatment and at 3 months (P<0.01). After 2-3 treatment courses, headache duration during menstruation was significantly shortened in both groups (P<0.01), with the treatment group demonstrating significantly better outcomes (P<0.01). Body acupuncture combined with auricular acupressure effectively alleviates menstrual headache in women with ""liver fire"" hyperactivity."
"Autonomic dysfunction is an important mechanism that could explain many symptoms observed in fibromyalgia ( FM ) . Exercise is an effective treatment , with benefits potentially mediated through changes in autonomic modulation . Strengthening is one of the less studied exercises in FM , and the acute and chronic effects of strengthening on the autonomic system remain unknown . The objective of this study was to assess the chronic effects of strengthening exercises ( STRE ) on autonomic modulation , pain perception and the quality of life ( QOL ) of FM patients . Eighty sedentary women with FM ( ACR 1990 ) were randomly selected to participate in STRE or flexibility ( FLEX ) exercises in a blinded controlled trial . The intensity of STRE was set at 45 % of the estimated load of 1 Repetition Maximum ( RM ) in 12 different exercises . Outcomes were Visual Analog Scale ( VAS ) for pain , Heart Rate Variability ( HRV ) analysis , treadmill test , the sit and reach test ( Wells and Dillon 's Bench ) , maximal repetitions test and handgrip dynamometry ; and quality of life by the Fibromyalgia Impact Questionnaire ( FIQ ) , the Beck and Idate Trait-State Inventory ( IDATE ) , a short-form health survey ( SF-36 ) . The STRE group was more effective to strength gain for all muscles and pain control after 4 and 16 weeks ( p < 0.05 ) . The FLEX group showed higher improvements in anxiety ( p < 0.05 ) . Both groups showed improvements in the QOL , and there was no significant difference observed between the groups . There was no change in the HRV of the STRE and FLEX groups . Strengthening exercises show greater and more rapid improvements in pain and strength than flexibility exercises . Despite the benefits in fitness , pain , depression , anxiety and quality of life , no effect was observed on the autonomic modulation in both groups . This observation suggests that changes in autonomic modulation are not a target tobe clinically achieved in fibromyalgia . ClinicalTrials.gov NCT02004405 .",1,Human_pubmed,"Autonomic dysfunction is a key mechanism that may account for numerous symptoms in fibromyalgia (FM). Exercise serves as an effective intervention, with its benefits possibly linked to alterations in autonomic modulation. Strengthening exercises are among the less researched forms of exercise in FM, and both the immediate and long-term impacts of strengthening on the autonomic system are still unclear. This study aimed to evaluate the chronic effects of strengthening exercises (STRE) on autonomic modulation, pain perception, and quality of life (QOL) in FM patients. Eighty sedentary women with FM (ACR 1990) were randomly assigned to either STRE or flexibility (FLEX) exercises in a blinded controlled trial. STRE intensity was established at 45% of the estimated load for 1 Repetition Maximum (RM) across 12 different exercises. Measures included the Visual Analog Scale (VAS) for pain, Heart Rate Variability (HRV) analysis, a treadmill test, the sit and reach test (Wells and Dillon's Bench), a maximal repetitions test, handgrip dynamometry, and quality of life assessed via the Fibromyalgia Impact Questionnaire (FIQ), the Beck and Idate Trait-State Inventory (IDATE), and a short-form health survey (SF-36). The STRE group demonstrated greater effectiveness in strength gains for all muscles and in pain control after 4 and 16 weeks (p < 0.05). The FLEX group exhibited greater improvements in anxiety (p < 0.05). Both groups showed enhancements in QOL, with no significant differences between them. No changes were observed in HRV for either the STRE or FLEX groups. Strengthening exercises lead to more substantial and quicker improvements in pain and strength compared to flexibility exercises. Despite benefits in fitness, pain, depression, anxiety, and quality of life, no effect on autonomic modulation was noted in either group. This finding implies that altering autonomic modulation may not be a clinically attainable target in fibromyalgia. ClinicalTrials.gov NCT02004405."
"Physiotherapy treatment of frozen shoulder is varied , but most lack specific focus on the underlying disorder , which is the adhered shoulder capsule . Although positive effects were found after physiotherapy , the recurrence and prolonged disability of a frozen shoulder are major factors to focus on to provide the appropriate treatment . We wished to study the effectiveness of a shoulder countertraction apparatus on ROM , pain , and function in patients with a frozen shoulder and compare their results with those of control subjects who received conventional physiotherapy . A total of 100 participants were randomly assigned to an experimental group and a control group , with each group having 50 participants . The control group received physiotherapy and the experimental group received countertraction and physiotherapy . The total treatment time was 20 minutes a day for 5 days per week for 2 weeks . The outcome measures used were goniometer measurements , VAS , and the Oxford Shoulder Score . Improvements were seen in the scores for shoulder flexion ( 94.1 19.79 at baseline increased to 161.9 13.05 after intervention ) , abduction ROM ( 90.4 21.18 at baseline increased to 154.8 13.21 after intervention ) , and pain ( 8.00 0.78 at baseline decreased to 3.48 0.71 after intervention ) in the experimental group . Sixty percent of the participants ( n = 30 ) were improved to the fourth stage of satisfactory joint function according to the Oxford Shoulder Score in the experimental group compared with 18 % ( n = 9 ) in the control group ( p < 0.001 ) . Incorporating shoulder countertraction along with physiotherapy improves shoulder function compared with physiotherapy alone for the treatment of a frozen shoulder . Additional studies are needed focusing on this concept to increase the generalizability of the counter-traction apparatus in various groups . Level II , prospective comparative study . See the Instructions for Authors for a complete description of levels of evidence .",1,Human_pubmed,"The treatment of frozen shoulder through physiotherapy varies, yet many approaches do not specifically target the core issue: the adhered shoulder capsule. While physiotherapy shows positive outcomes, the high recurrence rates and extended disability associated with frozen shoulder remain key concerns for effective management. This study aimed to evaluate the impact of a shoulder countertraction device on range of motion, pain, and function in frozen shoulder patients, comparing these outcomes to a control group undergoing standard physiotherapy. One hundred participants were randomly divided into an experimental group and a control group, each containing 50 individuals. The control group received physiotherapy alone, whereas the experimental group underwent both countertraction and physiotherapy. Treatment was administered for 20 minutes daily, five days per week, over two weeks. Outcomes were assessed using goniometer readings, the Visual Analog Scale, and the Oxford Shoulder Score. The experimental group demonstrated improvements in shoulder flexion (from 94.1 ± 19.79 at baseline to 161.9 ± 13.05 post-intervention), abduction range of motion (from 90.4 ± 21.18 to 154.8 ± 13.21), and pain (from 8.00 ± 0.78 to 3.48 ± 0.71). According to the Oxford Shoulder Score, 60% of participants (n = 30) in the experimental group achieved the fourth stage of satisfactory joint function, compared to only 18% (n = 9) in the control group (p < 0.001). Combining shoulder countertraction with physiotherapy enhances shoulder function more effectively than physiotherapy alone in treating frozen shoulder. Further research is required to explore this approach and broaden the applicability of the countertraction apparatus across diverse populations. Level II, prospective comparative study. Refer to the Instructions for Authors for full details on evidence levels."
"This study investigates the effectiveness of Lokomat + conventional therapy in recovering walking ability in non-ambulatory subacute stroke subjects involved in inpatient rehabilitation . Thirty first-ever stroke patients completed 8 weeks of intervention . One group ( n = 16 ) received Lokomat therapy twice a week , combined with three times 30min a week of conventional overground therapy . The second group ( n = 14 ) received conventional assisted overground therapy only , during a similar amount of time ( 3.5 h a week ) . The intervention was part of the normal rehabilitation program . Primary outcome measure was walking speed . Secondary outcome measures assessed other walking - and mobility-related tests , lower-limb strength and quality of life measures . All outcome measures were assessed before and after the intervention and at wk 24 and wk 36 after start of the intervention . Patients showed significant ( p < 0.05 ) gains in walking speed , other walking - and mobility related tests , and strength of the paretic knee extensors relative to baseline at all assessments . However , there were no significant differences in improvements in any of the variables between groups at any time during the study . These results indicate that substituting Lokomat therapy for some of conventional therapy is as effective in recovering walking ability in non-ambulatory stroke patients as conventional therapy alone . Implications for Rehabilitation Recovery of walking after stroke is important . Robot-assisted therapy is currently receiving much attention in research and rehabilitation practice as devices such as the Lokomat seem to be promising assistive devices . Technical developments , sub-optimal study designs in literature and new therapy insights warrant new effectiveness studies . RESULTS of a financially and practically feasible study indicate that substituting Lokomat therapy for some of conventional therapy is as effective in recovering walking ability in non-ambulatory stroke patients as compared to conventional overground therapy alone .",1,Human_pubmed,"This research examines the efficacy of Lokomat combined with conventional therapy for restoring walking ability in non-ambulatory subacute stroke patients undergoing inpatient rehabilitation. Thirty individuals with a first-ever stroke completed an 8-week intervention. One cohort (n=16) underwent Lokomat therapy twice weekly, supplemented with three 30-minute sessions per week of conventional overground therapy. The other cohort (n=14) received only conventional assisted overground therapy for a comparable weekly duration (3.5 hours). The intervention was integrated into the standard rehabilitation program. The primary outcome was walking speed. Secondary outcomes included additional walking- and mobility-related assessments, lower-limb strength, and quality of life metrics. All outcomes were evaluated before and after the intervention, and at weeks 24 and 36 post-intervention start. Patients demonstrated significant (p<0.05) improvements in walking speed, other walking- and mobility-related tests, and paretic knee extensor strength relative to baseline at all assessments. However, no significant differences in improvements for any variables were observed between groups at any study time point. These findings suggest that replacing a portion of conventional therapy with Lokomat therapy is equally effective for recovering walking ability in non-ambulatory stroke patients as conventional therapy alone. Implications for Rehabilitation Regaining walking capacity post-stroke is crucial. Robot-assisted therapy, with devices like the Lokomat appearing as promising aids, is gaining considerable focus in research and clinical practice. Technical advancements, limitations in existing study designs, and evolving therapeutic perspectives justify new efficacy investigations. Results from a financially and practically feasible study indicate that substituting Lokomat therapy for some conventional therapy is as effective in restoring walking ability in non-ambulatory stroke patients as conventional overground therapy alone."
"Huntington 's disease ( HD ) is a complex , single-gene inherited neurodegenerative condition resulting in symptoms that occur across a wide range of neurological domains , including cognitive , behavioral and motor . The benefits of regular physical activity for people with HD are widely recognized . However , a number of factors can prohibit sustained exercise and activity . The purpose of this trial is to explore the feasibility , acceptability and effectiveness of a physical activity intervention program targeted for people with early - to mid-stage HD . The proposed trial is a single blind , multisite , exploratory , randomized controlled feasibility trial of a physical activity intervention . A total of 62 participants with genetically confirmed HD will be recruited . Each participant will be involved in the trial for 26weeks . Participants will be randomized immediately following the baseline assessment into either a physical activity intervention or a social contact control intervention . The physical activity intervention is framed around self-determination theory placed within a broader behaviour change wheel framework . An HD-specific workbook and individual goal setting will be utilized over six 1:1 sessions , with interim telephone calls . All participants will be reassessed at 16weeks following the baseline assessment , and then again at a final follow-up assessment 26weeks later . At the end of the study , all participants will be offered a brief version of the alternative intervention , with one home visit and one follow-up telephone call . Engaging and supporting people with HD in a regular physical activity program raises a number of challenges . The physical activity intervention and the comparator social interaction intervention have been developed following consultation with people with HD and their families . Each are individually tailored and determined on individual needs and goals . The results from this trial will provide guidance for the development of definitive trials . The trial was registered with ISRCTN ( http://www.isrctn.com/ISRCTN65378754 ) on 13 March 2014 .",1,Human_pubmed,"Huntington's disease (HD) is a complicated, single-gene inherited neurodegenerative disorder that leads to symptoms affecting various neurological areas, such as cognitive, behavioral, and motor functions. The advantages of consistent physical activity for individuals with HD are well acknowledged. Yet, several factors can hinder ongoing exercise and activity. This trial aims to investigate the feasibility, acceptability, and efficacy of a physical activity intervention program designed for people in early to mid-stage HD. The planned trial is a single-blind, multisite, exploratory, randomized controlled feasibility study of a physical activity intervention. In total, 62 participants with genetically confirmed HD will be enrolled. Each participant will take part in the trial for 26 weeks. Following the baseline assessment, participants will be randomly assigned to either a physical activity intervention or a social contact control intervention. The physical activity intervention is based on self-determination theory, integrated into a broader behavior change wheel framework. An HD-specific workbook and personalized goal setting will be used across six one-on-one sessions, supplemented by interim phone calls. All participants will be reevaluated 16 weeks after the baseline assessment, and once more at a final follow-up 26 weeks later. Upon study completion, all participants will be offered a condensed version of the other intervention, including one home visit and one follow-up phone call. Involving and assisting people with HD in a regular physical activity program presents several difficulties. Both the physical activity intervention and the comparative social interaction intervention were created after consulting with people with HD and their families. Each is customized and shaped by individual needs and objectives. The outcomes of this trial will offer direction for designing conclusive trials. The trial was registered with ISRCTN (http://www.isrctn.com/ISRCTN65378754) on March 13, 2014."
"The recent Danish Multicentre Randomized Trial on Single-Lead Atrial ( AAIR ) Pacing versus Dual-Chamber ( DDDR ) Pacing in Sick Sinus Syndrome ( DANPACE ) suggested DDDR pacing as standard care . However , previous findings supported the routine use of AAIR pacing . This study investigated the cost-effectiveness of DDDR pacing compared with AAIR pacing for sick sinus syndrome . A decision-analytical model based on patient-level data from three randomized trials was designed from the Danish healthcare system 's perspective . The main outcomes were lifetime costs , quality-adjusted lifeyears ( QALYs ) , and net monetary benefit . Quality-adjusted lifeyears were calculated by utilizing community-based preferences . Costs were calculated by utilizing the extensive data on resource consumption , from the DANPACE trial . Data were pooled and adjusted for baseline differences . Dual-chamber pacing was shown to be cost-effective in all the analyses using a willingness-to-pay ( WTP ) threshold of 20,000 / QALY , and most analyses using a WTP of 30,000 / QALY . When pooling the data and adjusting for baseline differences , Monte Carlo simulations revealed a 51-71 % probability of DDDR pacing being cost-effective at a WTP of 20,000 / QALY , and a 42-58 % probability at a WTP of 30,000 / QALY . Dual-chamber pacing was most likely to be cost-effective among elderly patients with comorbidity . The expected value of perfect information was low and initiation of additional publicly funded Danish trials was discouraged . Dual-chamber pacing is likely to be a cost-effective treatment for sick sinus syndrome patients .",1,Human_pubmed,"The recent Danish Multicentre Randomized Trial on Single-Lead Atrial (AAIR) versus Dual-Chamber (DDDR) Pacing in Sick Sinus Syndrome (DANPACE) recommended DDDR pacing as standard care. Yet, earlier evidence favored routine AAIR pacing. This study assessed the cost-effectiveness of DDDR versus AAIR pacing for sick sinus syndrome. A decision-analytical model using patient-level data from three randomized trials was developed from a Danish healthcare perspective. Primary outcomes included lifetime costs, quality-adjusted life-years (QALYs), and net monetary benefit. QALYs were derived from community-based preferences. Costs were estimated using detailed resource consumption data from the DANPACE trial. Data were pooled and adjusted for baseline variations. Dual-chamber pacing proved cost-effective in all analyses at a willingness-to-pay (WTP) threshold of 20,000/QALY, and in most at 30,000/QALY. After pooling and adjusting data, Monte Carlo simulations indicated a 51–71% probability of DDDR pacing being cost-effective at 20,000/QALY, and 42–58% at 30,000/QALY. Dual-chamber pacing was most cost-effective in elderly patients with comorbidities. The expected value of perfect information was low, discouraging further publicly funded Danish trials. Dual-chamber pacing is likely a cost-effective treatment for sick sinus syndrome patients."
"Inhibition of inflammatory cytokines may have therapeutic effects in diabetic retinopathy ( DR ) . To compare aqueous and vitreous levels of 17 inflammatory cytokines in patients treated preoperatively with topical ketorolac tromethamine , 0.45 % , or placebo before pars plana vitrectomy for complications related to proliferative DR ( PDR ) . A prospective , randomized , placebo-controlled , patient-masked interventional study performed in a university academic hospital included 20 eyes from 20 patients undergoing pars plana vitrectomy for complications of PDR . Eyes were randomized to ketorolac tromethamine , 0.45 % ( Acuvail ) , or placebo 4 times daily for 3 days before pars plana vitrectomy . Undiluted aqueous and vitreous samples were taken at the time of surgery and immediately frozen at -80 C. Aqueous and vitreous levels of prostaglandin E2 and 16 other inflammatory cytokines implicated in the pathogenesis of DR. Prostaglandin E2 , platelet-derived growth factor ( PDGF ) AA , eotaxin , vascular endothelial growth factor , interferon - inducible protein of 10 kDa , monocyte chemoattractant protein 1 , growth-related oncogene , interleukin 6 , interleukin 8 ( IL-8 ) , and tumor necrosis factor were detectable in the aqueous and vitreous of at least half of the eyes , and these cytokines were analyzed further . Aqueous levels were lower in the ketorolac group for all cytokines detected , but only the difference in IL-8 was statistically significant ( 52 % reduction ; P = .04 ) . Levels of IL-8 ( 41 % reduction ; P = .002 ) and PDGF-AA ( 21 % reduction ; P = .009 ) were significantly lower in the vitreous of patients treated with ketorolac . Topical ketorolac tromethamine , 0.45 % , significantly lowered aqueous IL-8 levels and vitreous IL-8 and PDGF-AA levels in this series of eyes , suggesting that it may cause meaningful inhibition of inflammatory cytokines implicated in the pathogenesis of DR. clinicaltrials.gov Identifier : NCT01609881 .",1,Human_pubmed,"Suppressing inflammatory cytokines could offer therapeutic benefits for diabetic retinopathy (DR). This study compared aqueous and vitreous concentrations of 17 inflammatory cytokines in patients receiving preoperative topical ketorolac tromethamine 0.45% or placebo before pars plana vitrectomy for proliferative DR (PDR) complications. In a prospective, randomized, placebo-controlled, patient-masked interventional trial at a university hospital, 20 eyes from 20 patients undergoing vitrectomy for PDR complications were included. Eyes were randomized to ketorolac tromethamine 0.45% (Acuvail) or placebo administered four times daily for three days preoperatively. Undiluted aqueous and vitreous samples were collected during surgery and promptly frozen at -80°C. Levels of prostaglandin E2 and 16 other inflammatory cytokines involved in DR pathogenesis were measured. Prostaglandin E2, platelet-derived growth factor (PDGF)-AA, eotaxin, vascular endothelial growth factor, interferon-inducible protein 10, monocyte chemoattractant protein-1, growth-related oncogene, interleukin-6, interleukin-8 (IL-8), and tumor necrosis factor were detectable in at least half of the eyes and were analyzed further. Aqueous levels were reduced in the ketorolac group for all detected cytokines, but only the decrease in IL-8 was statistically significant (52% reduction; P=.04). In the vitreous, levels of IL-8 (41% reduction; P=.002) and PDGF-AA (21% reduction; P=.009) were significantly lower in ketorolac-treated patients. Topical ketorolac tromethamine 0.45% significantly reduced aqueous IL-8 and vitreous IL-8 and PDGF-AA levels in this series, indicating it may effectively inhibit inflammatory cytokines involved in DR pathogenesis. ClinicalTrials.gov Identifier: NCT01609881."
"Even after quitting illicit drugs , tobacco abuse remains a major cause of morbidity and mortality in former injection drug users . An important unmet need in this population is to have effective interventions that can be used in the context of community based care . Contingency management , where a patient receives a monetary incentive for healthy behavior choices , and incorporation of individual counseling regarding spirometric `` lung age '' ( the age of an average healthy individual with similar spirometry ) have been shown to improve cessation rates in some populations . The efficacy of these interventions on improving smoking cessation rates has not been studied among current and former injection drug users . In a randomized , factorial design study , we recruited 100 active smokers from an ongoing cohort study of current and former injection drug users to assess the impact of contingency management and spirometric lung age on smoking cessation . The primary outcome was 6-month biologically-confirmed smoking cessation comparing contingency management , spirometric lung age or both to usual care . Secondary outcomes included differences in self-reported and biologically-confirmed cessation at interim visits , number of visits attended and quit attempts , smoking rates at interim visits , and changes in Fagerstrom score and self-efficacy . Six-month biologically-confirmed smoking cessations rates were 4 % usual care , 0 % lung age , 14 % contingency management and 0 % for combined lung age and contingency management ( p = 0.13 ) . There were no differences in secondary endpoints comparing the four interventions or when pooling the lung age groups . Comparing contingency management to non-contingency management , 6-month cessation rates were not different ( 7 % vs. 2 % ; p = 0.36 ) , but total number of visits with exhaled carbon monoxide-confirmed abstinence were higher for contingency management than non-contingency management participants ( 0.38 vs. 0.06 ; p = 0.03 ) , and more contingency management participants showed reduction in their Fagerstrom score from baseline to follow-up ( 39 % vs. 18 % ; p = 0.03 ) . While lung age appeared ineffective , contingency management was associated with more short-term abstinence and lowered nicotine addiction . Contingency management may be a useful tool in development of effective tobacco cessation strategies among current and former injection drug users . Clinicaltrials.gov NCT01334736 ( April 12 , 2011 ) .",1,Human_pubmed,"Even after discontinuing illicit drugs, tobacco use continues to be a significant source of illness and death among former injection drug users. A key unmet need for this group is access to effective interventions suitable for community-based care settings. Contingency management, which provides monetary rewards for healthy behaviors, and the use of individual counseling based on spirometric ""lung age"" (the age of a typical healthy person with comparable spirometry results), have been found to boost quit rates in certain populations. However, the effectiveness of these approaches in enhancing smoking cessation has not been examined among current and former injection drug users. In a randomized factorial design study, we enrolled 100 active smokers from an ongoing cohort of current and former injection drug users to evaluate the effects of contingency management and spirometric lung age on quitting smoking. The main outcome was biologically-verified smoking cessation at six months, comparing contingency management, spirometric lung age, or both to standard care. Secondary outcomes included differences in self-reported and biologically-confirmed cessation at interim visits, attendance and quit attempts, smoking rates during interim visits, and changes in Fagerstrom scores and self-efficacy. Six-month biologically-confirmed cessation rates were 4% for usual care, 0% for lung age, 14% for contingency management, and 0% for the combined approach (p = 0.13). No differences were observed in secondary endpoints across the four interventions or when combining lung age groups. Comparing contingency management to non-contingency management, six-month cessation rates did not differ (7% vs. 2%; p = 0.36), but the total number of visits with exhaled carbon monoxide-confirmed abstinence was higher for contingency management participants (0.38 vs. 0.06; p = 0.03), and more contingency management participants reduced their Fagerstrom score from baseline to follow-up (39% vs. 18%; p = 0.03). While lung age seemed ineffective, contingency management was linked to greater short-term abstinence and reduced nicotine dependence. Contingency management could be a valuable component in creating effective tobacco cessation strategies for current and former injection drug users. Clinicaltrials.gov NCT01334736 (April 12, 2011)."
"To evaluate the efficacy and safety of tacrolimus mouth rinse on the treatment of erosive and ulcerative oral lichen planus ( OLP ) . A randomized single-blind open trial of tacrolimus mouth rinse with dexamethasone as control was designed . The VAS and REU scoring system was utilized to compare the signs and symptoms . The scores and therapeutic effects were analyzed with SPSS 17.0 software package . There was no significant difference in effective rate between the treatment group and control group ( X ( 2 ) = 0.295,0.413 , P > 0.01 ) at 4-week and 12-week after treatment . There was significant difference in REU scores between the 2 groups ( P < 0.01 ) 4 weeks after treatment . Tacrolimus mouth rinse effects quickly and is worthy of application in the treatment of erosive and ulcerative OLP .",1,Human_pubmed,"To assess the effectiveness and safety of tacrolimus mouthwash for treating erosive and ulcerative oral lichen planus (OLP). A randomized, single-blind, open trial was conducted, comparing tacrolimus mouthwash with dexamethasone as the control. The VAS and REU scoring systems were used to evaluate signs and symptoms. Scores and treatment outcomes were analyzed using the SPSS 17.0 software package. No significant difference in efficacy rates was found between the treatment and control groups (X(2)=0.295, 0.413, P>0.01) at 4 and 12 weeks post-treatment. However, a significant difference in REU scores was observed between the two groups (P<0.01) 4 weeks after treatment. Tacrolimus mouthwash acts rapidly and is valuable for managing erosive and ulcerative OLP."
