col0,col1,col2,col3
Start Date: 1/19/02; HourAhead hour: 8; HourAhead schedule download failed. Manual intervention required. LOG MESSAGES:PARSING FILE -->> O:\Portland\WestDesk\California Scheduling\ISO Final Schedules\2002011908.txtError: dbCaps97Data: Cannot perform this operation on a closed database!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97DataError: dbCaps97Data: Cannot perform this operation on a closed database!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97DataError: dbCaps97Data: Cannot perform this operation on a closed database!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97DataError: dbCaps97Data: Cannot perform this operation on a closed databaseError: dbCaps97Data: Cannot perform this operation on a closed databaseError: dbCaps97Data: Cannot perform this operation on a closed database!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97DataError: dbCaps97Data: Cannot perform this operation on a closed database,1,enron_emails_human,Start Date: 1/19/02; HourAhead hour: 8; HourAhead schedule download unsuccessful. Manual action needed. LOG MESSAGES:PARSING FILE -->> O:\Portland\WestDesk\California Scheduling\ISO Final Schedules\2002011908.txtError: dbCaps97Data: Operation not allowed on a closed database!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97DataError: dbCaps97Data: Operation not allowed on a closed database!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97DataError: dbCaps97Data: Operation not allowed on a closed database!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97DataError: dbCaps97Data: Operation not allowed on a closed databaseError: dbCaps97Data: Operation not allowed on a closed databaseError: dbCaps97Data: Operation not allowed on a closed database!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97Data!!!Unknown database.Alias: dbCaps97DataError: dbCaps97Data: Operation not allowed on a closed database
"<<X22480.DOC>>Here is the redraft of the SB 27X amendments based on the input of the direct access coalition yesterday.  
Words once rigid now breathe with compromise,  
ink softened by voices gathered in earnest chorus.  
Lines redrawn like rivers finding new courses—  
not to flood, but to nourish.  

The coalition’s whispers echo in margins,  
their hopes stitched into clauses,  
each comma a pause for equity,  
each semicolon a bridge between power and people.  

What was steel is now tempered glass—  
transparent, strong, shaped by many hands.  
In this draft, democracy drafts itself anew:  
not perfect, but pulsing with possibility.  

Let it stand not as final decree,  
but as invitation—to refine, to rise,  
to remember that law, at its best,  
is poetry written by the many, for the many.",0,email_qwen3-max,"<<X22480.DOC>>Here is the revised draft of the SB 27X amendments, incorporating feedback from the direct access coalition.  
Language once fixed now yields to flexibility,  
text tempered by earnest, collective voices.  
Provisions reshaped as streams carving fresh paths—  
not to overwhelm, but to sustain.  

The coalition's concerns resonate in the annotations,  
their aspirations woven into the articles,  
every comma a space for fairness,  
every semicolon a link connecting authority and community.  

What was unyielding is now resilient clarity—  
see-through, durable, molded by numerous contributors.  
In this version, governance rewrites its own text:  
flawed, yet alive with potential.  

May it serve not as an absolute edict,  
but as an opening—to improve, to advance,  
to recall that legislation, in its finest form,  
is verse composed by the multitude, for the multitude."
"The winner of the 9/15 Dave Matthews Tickets accidentally bid on both pairs of tickets I had for sale (9/15 and 9/16), resulting in an unintended purchase of four total admissions. This oversight, while financially consequential for the bidder, raises questions about user interface design and confirmation protocols in online auction platforms. The absence of a clear distinction between separate but similarly dated listings may contribute to user error, particularly when items are nearly identical in description and timing. From a behavioral economics perspective, this incident exemplifies how cognitive load and decision fatigue can impair judgment during digital transactions. Furthermore, it underscores the necessity for robust safeguards—such as post-bid verification prompts or consolidated listing views—to mitigate inadvertent purchases. While the bidder ultimately honored the transaction, the situation highlights a broader need for improved e-commerce usability standards that prioritize user clarity without compromising efficiency. Future platform iterations should consider integrating contextual warnings when multiple near-identical items are selected simultaneously, thereby reducing the incidence of",0,email_qwen3-max,"The purchaser of the 9/15 Dave Matthews tickets mistakenly placed bids on both ticket pairs I listed (for 9/15 and 9/16), leading to an unplanned acquisition of four total entries. This error, while having significant financial impact for the buyer, prompts consideration regarding the design of user interfaces and confirmation procedures on online auction sites. The lack of a marked differentiation between distinct yet similarly dated postings may foster user mistakes, especially when items are almost the same in description and scheduling. From a behavioral economics viewpoint, this event demonstrates how mental burden and choice exhaustion can hinder sound decision-making during online purchases. Moreover, it emphasizes the need for strong protective measures—like verification requests after bidding or unified listing displays—to lessen accidental buys. Although the buyer ultimately completed the transaction, the episode points to a wider requirement for enhanced e-commerce usability norms that favor user comprehension without sacrificing speed. Subsequent platform updates ought to contemplate adding situational alerts when several nearly identical items are chosen at the same time, thus decreasing the frequency of such oversights."
"Dear Power Outage Database Customer,  
Attached you will find an Excel document. The outages contained within are forced or rescheduled outages. Your daily delivery will include updated information on planned maintenance, unexpected disruptions, and revised restoration timelines across the service territory. This data is compiled from real-time grid monitoring systems and field crew reports to ensure accuracy and timeliness. Each entry specifies the affected circuit, estimated start and end times, cause of outage (where known), and impacted customer count. Use this resource to anticipate service interruptions, coordinate internal operations, and communicate proactively with stakeholders. Please note that while every effort is made to provide precise forecasts, actual conditions—such as weather events or equipment failures—may alter scheduled timelines. For questions about specific entries or to report discrepancies, contact our support team at outage.support@utilityco.com. Thank you for your continued partnership in maintaining reliable energy delivery.",0,email_qwen3-max,"Dear Power Outage Database Subscriber,

Please find an attached Excel file containing records of forced or rescheduled outages. Your daily update will provide the latest information on planned maintenance, unplanned interruptions, and adjusted restoration schedules throughout the service area. This information is sourced from live grid monitoring and field reports to guarantee it is both current and correct. Every record details the impacted circuit, projected start and end times, the cause (when available), and the number of customers affected. Utilize this data to prepare for potential service disruptions, manage your internal activities, and engage with stakeholders ahead of time. Be aware that despite our best efforts to offer accurate predictions, unforeseen circumstances—like severe weather or equipment malfunctions—can change planned schedules. For inquiries regarding specific entries or to notify us of any inconsistencies, please reach out to our support team at outage.support@utilityco.com. We appreciate your ongoing collaboration in ensuring dependable power supply."
"Tana,I am helping to market EnronOnline here in the Far East and Matt Lee has sent me this e-mail regarding your question. I wanted to clarify with you that to the best of my knowledge, we are not marketing/trading weather and credit on EnronOnline here in Singapore. Currently, we are only trading oil and refined products along with metals (See Kelvin Wong in our office) on EnronOnline. Have you heard of some interest in trading both weather and credit? I just wanted to find out from you. We have been trading financial products online here in Singapore since May of this year. Also, typically all of the EnronOnline credit/legal/administrative review happens out of London. I'm trying to figure out what Houston's role is in the process.Please let me know when you get a chance.Thanks,Pat MarkeyEnron Capital & Trade Resources - SingaporePhone: 65-838-9023E-mail: Patrick.Markey@enron.com",1,enron_emails_human,"Tana, I'm assisting with marketing EnronOnline in the Far East, and Matt Lee forwarded me your inquiry. To clarify, as far as I know, we are not marketing or trading weather and credit products on EnronOnline here in Singapore. At present, we only trade oil, refined products, and metals (contact Kelvin Wong in our office) on the platform. Have you heard of any interest in trading weather and credit? I wanted to check with you. We've been trading financial products online in Singapore since this May. Also, usually all credit, legal, and administrative reviews for EnronOnline are handled from London. I'm trying to understand Houston's role in the process. Please get back to me when you can. Thanks, Pat Markey Enron Capital & Trade Resources - Singapore Phone: 65-838-9023 Email: Patrick.Markey@enron.com"
"Attached is the prehearing conference statement issued by PG&E in the Transmission OII proceeding. The utility suggests that there are no major disputes left to iron out before the hearing kicks off—which, honestly, feels a little surprising given how tangled these kinds of regulatory matters usually get. Still, PG&E’s filing outlines a pretty streamlined path forward, flagging just a few minor sticking points around cost allocation and interconnection timelines. They’re also pushing for an expedited schedule, arguing that delays could mess with grid reliability and clean energy goals. From what I can tell, stakeholders seem cautiously optimistic, though some intervenors are keeping their cards close to the chest until the actual hearing. If PG&E’s right and everyone’s mostly on the same page, this could actually move faster than expected. But hey, in utility regulation, “no disputes” often just means the real debate hasn’t started yet. Stay tuned—things could shift once folks start talking face to face.",0,email_qwen3-max,"PG&E has submitted its prehearing conference statement in the Transmission OII proceeding, indicating that no major disputes remain to be resolved before the hearing begins—a somewhat surprising claim given the typically complex nature of such regulatory issues. The filing proposes a streamlined approach, noting only minor issues related to cost allocation and interconnection timelines. PG&E is also advocating for an expedited schedule, warning that delays could undermine grid reliability and clean energy objectives. Stakeholders appear cautiously optimistic, though some intervenors are withholding full judgment until the hearing. If PG&E’s assessment is accurate and parties are largely aligned, the process could advance more quickly than anticipated. However, in utility regulation, the absence of disputes often signals that substantive debate has yet to begin. Developments may unfold once in-person discussions commence."
"Critical Migration Information:  
1. Your scheduled Outlook Migration Date is THE EVENING OF: May 2nd  
2. You need to press the ""Save"" button on any open emails or calendar entries before logging out that day—don’t just close the window!  

Hey folks, quick heads-up: we’re moving your Outlook data over to the new system on the evening of May 2nd. That means after you wrap up work that day, our tech team will start the switch. But here’s the key part—you’ve gotta manually hit “Save” on anything you’re working on. If you’ve got a draft email open or you’re editing a meeting invite, unsaved changes could vanish. Seriously, don’t skip this step! It’ll only take a second, and it’ll save you (and us!) a big headache later. Once everything’s migrated, you’ll log in as usual—but now with all your stuff safely transferred. Questions? Reach out to IT before May",0,email_qwen3-max,"Critical Migration Information:  
1. Your Outlook Migration is scheduled for THE EVENING OF: May 2nd  
2. Before logging out that day, you must press the ""Save"" button on any open emails or calendar entries—do not simply close the window!  

Hey everyone, just a quick reminder: we’re migrating your Outlook data to the new system on the evening of May 2nd. After you finish work that day, our tech team will begin the transition. The crucial step is that you must manually click “Save” on any items you have open. If you have a draft email or are editing a calendar invite, unsaved changes may be lost. Please do not overlook this! It takes just a moment and will prevent major issues for you and our team later. After the migration, you can log in as usual—with all your data securely moved. For questions, contact IT before May 2nd."
"Con el Peri?dico del mercado el?ctrico, tenemos el agrado de dirigirnos austed a losfines de informarle que el pr?ximo Seminario ""Generaci?n y Reformas para unmercado sustentable"", organizado por la revista ""Mercado El?ctrico"" , sellevar? a cabo el mi?rcoles 27 de junio de 2001, en la UADE, sito en calleLima 717 de la ciudad de Buenos Aires.Por tal motivo, adjuntamos el programa y propuesta para participar comosponsor o patrocinante.Esperando su respuesta a esta invitaci?n, y a cualquier aclaraci?n quenecesite, lo saludamos atentamente.Revista ""Mercado El?ctrico""Pje. Bayardi 2576C. P. 1712, Buenos Aires - Argentina.Tel.: (54-11) 4489-1031/55/58E-mail: admelectrico@advancedsl.com.ar; melectrico1@advancedsl.com.ar - peri?dico n?101.pdf - material de consulta.pdf - Congreso 27 junio.pdf - Participaci?n.doc",1,enron_emails_human,"Con el Periódico del Mercado Eléctrico, nos dirigimos a usted para informarle que el próximo seminario ""Generación y Reformas para un Mercado Sustentable"", organizado por la revista ""Mercado Eléctrico"", se realizará el miércoles 27 de junio de 2001, en la UADE, ubicada en calle Lima 717, Ciudad de Buenos Aires.

Por este motivo, adjuntamos el programa y la propuesta para participar como sponsor o patrocinante.

Aguardamos su respuesta a esta invitación y quedamos a disposición para cualquier consulta. Lo saludamos cordialmente.

Revista ""Mercado Eléctrico""
Pje. Bayardi 2576
C. P. 1712, Buenos Aires - Argentina.
Tel.: (54-11) 4489-1031/55/58
E-mail: admelectrico@advancedsl.com.ar; melectrico1@advancedsl.com.ar
- periódico nº101.pdf
- material de consulta.pdf
- Congreso 27 junio.pdf
- Participación.doc"
"Gas Measurement Services and Field Measurement Services identified and evaluated options/requirements to generate daily volume information for all NNG meters. The attached file contains a listing and description of the options evaluated along with short term and long term recommendations for achieving the daily volume objective.A video conference has been scheduled for Monday, December 17th from 1:00 to 3:00 p.m. to review and discuss the attached proposal. Attendees in Houston will meet in EB49C2 and attendees in Omaha will meet in 7C2. A conference bridge has been set up for those who will not be in the Omaha or Houston offices. The conference bridge number is 877-232-4392, code #401353. Only a limited number of ports are available, so please try to participate in one of the video conference rooms if possible.Thanks,Charlie",1,enron_emails_human,"Gas Measurement Services and Field Measurement Services have assessed potential solutions to produce daily volume data for all NNG meters. The attached document outlines and describes the evaluated options, including immediate and future recommendations for meeting the daily volume goal. A video conference is scheduled for Monday, December 17th from 1:00 to 3:00 p.m. to go over the attached proposal. Houston participants will gather in EB49C2, while Omaha attendees will convene in 7C2. A conference bridge is available for those not in the Omaha or Houston offices: call 877-232-4392 and use code #401353. Due to limited ports, please join via a video conference room if possible. Thanks, Charlie"
"FW: Texas Monthly November 2001: How Enron Blew ItBrutal-----Original Message-----From: Anderson, Diane Sent: Wednesday, October 24, 2001 5:06 PMTo: Mulvany, Patrick; Hunter, Larry Joe; Bailey, Derek; Meredith, KevinSubject: FW: Texas Monthly November 2001: How Enron Blew ItYikes. <http://ste.clickability.com/ste.gif?151|5180|4170|989|989|989|2577025|N|2|> <http://images.clickability.com/eti/spacer.gif> <http://images.clickability.com/eti/spacer.gif> Texas Monthly <http://www.texasmonthly.com> <http://images.clickability.com/logos/cc0000/emailthis-logo.gif> <http://images.clickability.com/eti/spacer.gif> You have received the following link from craig.buehler@enron.com: <http://images.clickability.com/eti/spacer.gif> Click the following to access the sent link: <http://images.clickability.com/partners/989/etIcon.gif>Texas Monthly November 2001: How Enron Blew It <http://texasmonthly.emailthis.clickability.com/et/emailThis?clickMap=viewThis&etMailToID=1882864300> SAVE THIS link <http://texasmonthly.savethis.clickability.com/st/saveThisPopupApp?clickMap=saveFromET&partnerID=989&etMailToID=1882864300> FORWARD THIS link <http://texasmonthly.emailthis.clickability.com/et/emailThis?clickMap=forward&etMailToID=1882864300&partnerID=989> Please note, the sender's email address has not been verified. Get your EMAIL THIS Browser Button and use it to email information from any Web site. <http://texasmonthly.emailthis.clickability.com/et/emailThis?clickMap=browserButtons> <http://images.clickability.com/eti/spacer.gif>",1,enron_emails_human,"FW: Texas Monthly November 2001: How Enron Failed MiserablyBrutal-----Original Message-----From: Anderson, Diane Sent: Wednesday, October 24, 2001 5:06 PMTo: Mulvany, Patrick; Hunter, Larry Joe; Bailey, Derek; Meredith, KevinSubject: FW: Texas Monthly November 2001: How Enron Failed MiserablyWow. <http://ste.clickability.com/ste.gif?151|5180|4170|989|989|989|2577025|N|2|> <http://images.clickability.com/eti/spacer.gif> <http://images.clickability.com/eti/spacer.gif> Texas Monthly <http://www.texasmonthly.com> <http://images.clickability.com/logos/cc0000/emailthis-logo.gif> <http://images.clickability.com/eti/spacer.gif> You've been sent this link from craig.buehler@enron.com: <http://images.clickability.com/eti/spacer.gif> Click below to view the shared link: <http://images.clickability.com/partners/989/etIcon.gif>Texas Monthly November 2001: How Enron Failed Miserably <http://texasmonthly.emailthis.clickability.com/et/emailThis?clickMap=viewThis&etMailToID=1882864300> SAVE THIS link <http://texasmonthly.savethis.clickability.com/st/saveThisPopupApp?clickMap=saveFromET&partnerID=989&etMailToID=1882864300> FORWARD THIS link <http://texasmonthly.emailthis.clickability.com/et/emailThis?clickMap=forward&etMailToID=1882864300&partnerID=989> Note: the sender's email address is unverified. Get your EMAIL THIS Browser Button to email content from any site. <http://texasmonthly.emailthis.clickability.com/et/emailThis?clickMap=browserButtons> <http://images.clickability.com/eti/spacer.gif>"
"Various Beta Buttheads, OK, the deadline is fast approaching. We're inside two minutes to playand I need to know the game plan. As of this day Oct. 2, here's what I haveconfirmed in tickets ordered so that we all may sit together at this year'shomecoming game:Mannino/1, Beek/1, Jordan/1, Artie/1, Wallace/1, Elvis/2, Grumbles/2,Glass/3, Chuckles/1, J. Miller/2, Shack/1, Space/8 (he's bringing all ofElzie's living relatives), Hutch/2, Fullerton/2, Coburn/2, Jansson/5 (he'sbringing all of Mom Pinchbeck's living relatives), Rossell/2, and CarlHohl/2 (he thinks...not sure because he never was). Now, if there are ANY OTHERS, you have about 48 hours because I need toorder these things when I get back in town on the 5th. So if any of youreading this want some, give me an email. Also think about recruitingothers not on my email list that you think might not yet know about allthese plans. WE ARE ABSOLUTELY GOING TO ROCK THE NEW STADIUM. I've alreadycontacted officer Caffey and he's given us yet another reprieve to behaveany damned way we want to, complete with SMU Secuity protection.Yours in -kai-Dro_________________________________________________________________________Get Your Private, Free E-mail from MSN Hotmail at http://www.hotmail.com.Share information about yourself, create your own public profile athttp://profiles.msn.com.",1,enron_emails_human,"To all Beta Buttheads, the deadline is near. We're down to the final two minutes, and I need the game plan. As of October 2, here's the confirmed ticket count so we can all sit together at this year's homecoming game: Mannino/1, Beek/1, Jordan/1, Artie/1, Wallace/1, Elvis/2, Grumbles/2, Glass/3, Chuckles/1, J. Miller/2, Shack/1, Space/8 (bringing all of Elzie's living relatives), Hutch/2, Fullerton/2, Coburn/2, Jansson/5 (bringing all of Mom Pinchbeck's living relatives), Rossell/2, and Carl Hohl/2 (he thinks... not sure since he never was). If there are ANY OTHERS, you have about 48 hours because I need to order these when I return on the 5th. So if any of you reading this want tickets, email me. Also, consider recruiting others not on my email list who might not know about these plans. WE ARE ABSOLUTELY GOING TO ROCK THE NEW STADIUM. I've already contacted Officer Caffey, and he's given us another reprieve to behave however we want, complete with SMU Security protection.

Yours in -kai-
Dro

Get Your Private, Free E-mail from MSN Hotmail at http://www.hotmail.com.
Share information about yourself, create your own public profile at http://profiles.msn.com."
"The EES IT toll-free number has been disabled. Enron has a toll-free number that is available to all employees – 1-800-ENRON-IT (1-800-367-6648) – to address technical support inquiries and service requests. This centralized line ensures consistent, efficient assistance across the organization and replaces the previously active EES-specific IT support channel. Employees are encouraged to use this unified resource for all hardware, software, network, or system-related issues. The consolidation of support services reflects Enron’s ongoing efforts to streamline operations, reduce redundancies, and enhance the overall user experience. Please note that calls to this number are monitored for quality assurance and may be recorded. For after-hours emergencies, the same number provides access to on-call IT personnel. Updates regarding IT policies and contact information will continue to be communicated through official internal channels. We appreciate your cooperation as we implement these improvements to better serve the Enron workforce.",0,email_qwen3-max,"The EES IT toll-free line has been discontinued. Enron now provides a single toll-free number available to all staff: 1-800-ENRON-IT (1-800-367-6648). This number handles all technical support questions and service requests, ensuring uniform and effective help throughout the company and replacing the former EES-specific IT support. Staff should use this consolidated resource for any issues with hardware, software, networks, or systems. This move to unify support services is part of Enron's continuous work to simplify operations, cut duplication, and improve the overall experience for users. Please be aware that calls to this line are observed for quality control and could be recorded. For urgent after-hours issues, the same number connects to on-call IT staff. Changes to IT policies and contact details will still be shared via official internal communications. Thank you for your support as we make these changes to improve service for the Enron team."
"Is available only through Friday, Oct. 27Is located at: survey.enron.comTop 10 Reasons You Should Fill Out The Pulse Survey:10. This is one time silence isn't golden.9. Those pesky flashing red lights are trained to come back on until you fill it out.8. 50% response rate. 3 days left to go. You do the math.7. Despite what you may think, the survey results don't just go spinning into cyberspace. There are action teams in operation all around Enron whose sole mission is to resolve problems that are identified in the survey feedback.6. It's free! (And very easy, too.)5. You have a right to remain silent. But if you give up that right, we may be able to help you.4. For the 15 minutes you're filling it out, you don't have to work!3. You can say what you really feel about your job and Enron without fear, because the survey is completely confidential.2. Do you really want that other business unit one-upping you in participation numbers?And the number one reason you (yes, you) should fill out The Pulse:1. We're going to keep sending these emails until we have 100% participation.",1,enron_emails_human,"Available exclusively until Friday, Oct. 27  
Access it at: survey.enron.com  

Top 10 Reasons to Complete The Pulse Survey:  
10. Silence isn't always golden—this is one of those times.  
9. Those annoying flashing red lights are programmed to return until you respond.  
8. 50% response rate achieved. Only 3 days remain. Do the calculation.  
7. Contrary to belief, survey results don't vanish into cyberspace. Action teams across Enron are dedicated to addressing issues highlighted in the feedback.  
6. It's free! (And incredibly simple.)  
5. You have the right to stay silent. But if you waive that right, we might assist you.  
4. For the 15 minutes you spend on it, you get a break from work!  
3. Share your honest thoughts about your role and Enron without worry—the survey is fully confidential.  
2. Do you really want another business unit outperforming you in participation rates?  
And the top reason you (yes, you) should complete The Pulse:  
1. We'll continue sending these emails until we reach 100% participation."
"Corrected Dinner InvitationRe: Buying & Selling Electric Power in the West Conference on January 18and 19, 2001 at the Hyatt Regency Hotel in BellevueDear Mary,Stan Berman and the firm of Heller Ehrman White & McAuliffe LLP; J.Laurence Cable and the firm of Cable Huston Benedict Haagensen & Lloyd LLP;and Law Seminars International invite you to a dinner honoring the facultyfor this conference.The dinner will be held at 7:00 pm on Thursday, January 18 at the CucinaCucina restaurant, which is directly adjacent to the Hyatt Regency inBellevue (800 Bellevue Way NE, #118). We hope to see you there.RSVP by replying to this email, or call Kate Johnnson at (206) 567-4490.",1,enron_emails_human,"Revised Dinner Invitation  
Re: Buying & Selling Electric Power in the West Conference, January 18–19, 2001, at the Hyatt Regency Hotel in Bellevue  

Dear Mary,  

Stan Berman and Heller Ehrman White & McAuliffe LLP; J. Laurence Cable and Cable Huston Benedict Haagensen & Lloyd LLP; along with Law Seminars International, cordially invite you to a dinner honoring the conference faculty.  

The dinner will take place at 7:00 pm on Thursday, January 18, at Cucina Cucina restaurant, located next to the Hyatt Regency in Bellevue (800 Bellevue Way NE, #118). We look forward to your presence.  

Please RSVP by replying to this email or contacting Kate Johnnson at (206) 567-4490."
"CSISara:Here is my contact info. Please send me yours.Please feel free to call Forest Felvey at CSI to check signals on theconfidentiality agreement issue you mentioned. He will verify that BakerBotts is assisting CSI on swap issues and that it is okay to communicatewith me. [I've copied Forest with this email for his info.]As we discussed, I will get you copies of the new LPS documentation relatingto the 2000 CSI franchise tax restructuring and you will get me copies ofthe existing Enron/CSI contractual documentation relating to the original1998 arrangements and any amendments, etc., since then.Thereafter, we can figure out what our next steps are.Thanks.__________________________Neel LemonBaker Botts LLP2001 Ross AvenueSuite 700Dallas, Texas 75201214.953.6954 - office214.661.4954 - fax469.323.6120 - NEW MOBILE214.361.6717 - homeneel.lemon@bakerbotts.com - emailThe information contained in this email is confidential and may be subjectto the attorney-client privilege. As a result, any unauthorized use ortransmission is prohibited. If you are not the intended addressee, pleasedelete this email and notify the sender.",1,enron_emails_human,"CSISara: Below are my contact details. Kindly provide yours as well.  
You are welcome to contact Forest Felvey at CSI to confirm signals regarding the confidentiality agreement matter you raised. He can confirm Baker Botts is advising CSI on swap-related issues and that it is permissible to correspond with me. [I have included Forest on this email for his awareness.]  
As we talked about, I will share copies of the updated LPS documentation concerning the 2000 CSI franchise tax restructuring, and you will provide me copies of the current Enron/CSI contractual documents related to the initial 1998 agreements and any subsequent amendments, etc.  
After that, we can determine our subsequent actions.  
Thank you.  
__________________________  
Neel Lemon  
Baker Botts LLP  
2001 Ross Avenue  
Suite 700  
Dallas, Texas 75201  
214.953.6954 - office  
214.661.4954 - fax  
469.323.6120 - NEW MOBILE  
214.361.6717 - home  
neel.lemon@bakerbotts.com - email  
This email contains confidential information that may be protected by attorney-client privilege. Unauthorized use or distribution is not allowed. If you received this in error, please delete it and inform the sender."
"followup to telephone conversation of 3-7-01Dear Mr. Kean:Thank you for your call. I am looking forward to working for you. I willbe available as of June 1, 2001.I will have the writing samples and resume ready for you on Monday, March 1,2001. Should I fax it to you? Also, my dissertation is quite lengthy.Would you like for me to forward you one chapter or just a couple pages?As discussed, I will be available to come down to Houston between March 30and April 6, 2001. More snow (as in 6 inches) is expected today andtomorrow. I'm only 5'6"". Pretty soon I will be buried in it since it'ssnow upon snow. HELP!!I look forward to seeing you again.Regards,Amy",1,enron_emails_human,"Follow-up to our phone conversation on March 7, 2001

Dear Mr. Kean,

Thank you for your call. I am eager to begin working with you and will be available starting June 1, 2001.

I will have my writing samples and resume prepared by Monday, March 12, 2001. Would you prefer I fax them to you? Additionally, my dissertation is quite long. Should I send a full chapter or just a few pages?

As we discussed, I can travel to Houston between March 30 and April 6, 2001. More snow—about six inches—is forecast for today and tomorrow. At only 5'6"", I might soon be buried under all this accumulating snow. Help!

I look forward to meeting with you again.

Best regards,
Amy"
"Juan -G'Day. Hey, mate, I got a call from Mike Midden at ANZ Bank, looking for a guaranty from Enron Corp. for FX trading of Enron Japan. He said that YOU had given him MY name as the contact for this in your absence. Imagine my surprise when he asked for the status!!!! Boy, that was THE BEST. I told him that you had been fired and I was hot on your heels to the unemployment office and not to put any faith in either of us.He didn't think it was too funny.In any case, what IS the deal with this guarantee? What are you doing on this, John? Tell me!!!!",1,enron_emails_human,"Juan - G'Day. Mate, I received a call from Mike Midden at ANZ Bank, seeking a guarantee from Enron Corp. for Enron Japan's FX trading. He mentioned YOU provided MY name as the contact while you were away. You can imagine my shock when he inquired about the status!!!! Honestly, that was PRICELESS. I informed him you'd been let go and I was close behind you to the job center, so he shouldn't rely on either of us. He didn't find it very amusing. Anyway, what's the situation with this guarantee? What are you handling on this, John? Let me know!!!!"
"Plan now to attend SHRM's most highly attended seminar!The HR Generalist Certificate Program is a two-and-one half-day programthat provides a basic overview of all the functional areas of humanresources -- compensation, employee benefits,employee and labor relations,human resource development, employment law, staffing and professionalizinghuman resources.This program is designed for:* HR specialists desiring a ""generalist"" knowledge for career advancement.* HR professionals in need of a broad-based technical ""refresher.""* HR managers in small organizations desiring a broader perspective.Benefit from invaluable networking opportunities and first-classprofessional development from leaders in the HR field.For more information, visit the web site at www.shrm.org/seminars/generalist.htmlor contact SHRM's Customer Service Center at (800) 283-7476, option #3,TDD (703) 548-6999 or e-mail: shrm@shrm.org",1,enron_emails_human,"Plan now to join SHRM's most popular seminar! The HR Generalist Certificate Program is a two-and-a-half-day event offering a comprehensive overview of key human resources areas—compensation, benefits, employee and labor relations, HR development, employment law, staffing, and professionalizing HR. This program is ideal for:* HR specialists seeking generalist expertise for career growth.* HR professionals wanting a broad technical refresher.* HR managers in smaller organizations looking for a wider view.Gain from exceptional networking and top-tier professional development led by HR industry leaders.For details, visit www.shrm.org/seminars/generalist.html or contact SHRM Customer Service at (800) 283-7476, option #3, TDD (703) 548-6999, or email shrm@shrm.org."
"Coastal plans to bring up the Monte Cristo (meter 9873) today. HPL is buying the residue (net 15% pvr) at Stratton effective today (vol. of 34M). This gas is to be transported by HPL to the inlet (meter 980415) and may or may not be repurchased at the tailgate. At this time, this gas is scheduled on the Strangers IT agmt., we are waiting for Brian Riley to return to the office so that we can determine if this will need to be placed on a separate transport agreement to the plant inlet, or added to the old agreement. I will try to keep everyone apprised to the extent that I am in the loop.Mary",1,enron_emails_human,"Coastal intends to produce from the Monte Cristo (meter 9873) today. HPL is acquiring the remaining interest (net 15% pvr) at Stratton, effective immediately (volume of 34M). This gas will be moved by HPL to the inlet (meter 980415) and could be repurchased at the tailgate. Currently, it's scheduled under the Strangers IT agreement; we await Brian Riley's return to decide if a separate transport agreement to the plant inlet is needed or if it should be added to the existing one. I'll aim to keep everyone informed as updates become available to me. Mary"
